=== 고용보험 전체 재수집 리포트 (2026-05-14 23:02) ===


[EC 재수집] 수정:1608건, 동일:6건, 오류:1건
[EC 재수집] 전체 인원 합계: 2,935,260 → 1,680,811 (-1,254,449명)

[5% 이상 변화 기업 목록] (1605건):
  고영테크놀러지(098460): 920 → 458 (-462명, 50.2%)
  티씨케이(064760): 916 → 455 (-461명, 50.3%)
  코리안리재보험(003690): 889 → 430 (-459명, 51.6%)
  사조산업(007160): 544 → 85 (-459명, 84.4%)
  한국팩키지(037230): 810 → 354 (-456명, 56.3%)
  한세실업(105630): 910 → 455 (-455명, 50.0%)
  에스티아이(039440): 950 → 496 (-454명, 47.8%)
  태웅(044490): 675 → 221 (-454명, 67.3%)
  특수건설(026150): 704 → 254 (-450명, 63.9%)
  모트렉스(118990): 894 → 445 (-449명, 50.2%)
  디와이피엔에프(104460): 893 → 447 (-446명, 49.9%)
  JYP Ent.(035900): 829 → 384 (-445명, 53.7%)
  삼화전기(009470): 870 → 428 (-442명, 50.8%)
  한솔홈데코(025750): 779 → 337 (-442명, 56.7%)
  이노와이어리스(073490): 878 → 438 (-440명, 50.1%)
  케이티스카이라이프(053210): 801 → 362 (-439명, 54.8%)
  와이솔(122990): 879 → 441 (-438명, 49.8%)
  아이디스(143160): 867 → 430 (-437명, 50.4%)
  YG엔터테인먼트(122870): 871 → 438 (-433명, 49.7%)
  포스코스틸리온(058430): 851 → 419 (-432명, 50.8%)
  벽산(007210): 892 → 461 (-431명, 48.3%)
  바이오니아(064550): 860 → 431 (-429명, 49.9%)
  아바코(083930): 858 → 430 (-428명, 49.9%)
  테스(095610): 849 → 421 (-428명, 50.4%)
  한익스프레스(014130): 1,256 → 829 (-427명, 34.0%)
  하이비젼시스템(126700): 869 → 443 (-426명, 49.0%)
  한글과컴퓨터(030520): 841 → 416 (-425명, 50.5%)
  영림원소프트랩(060850): 854 → 431 (-423명, 49.5%)
  삼천당제약(000250): 845 → 424 (-421명, 49.8%)
  미래나노텍(095500): 841 → 420 (-421명, 50.1%)
  선진(136490): 843 → 423 (-420명, 49.8%)
  엠로(058970): 1,204 → 785 (-419명, 34.8%)
  비츠로셀(082920): 838 → 419 (-419명, 50.0%)
  안국약품(001540): 835 → 417 (-418명, 50.1%)
  모나용평(070960): 872 → 454 (-418명, 47.9%)
  HDC현대EP(089470): 809 → 391 (-418명, 51.7%)
  대웅(003090): 840 → 425 (-415명, 49.4%)
  시공테크(020710): 775 → 362 (-413명, 53.3%)
  아이마켓코리아(122900): 827 → 414 (-413명, 49.9%)
  사람인(143240): 851 → 438 (-413명, 48.5%)
  오르비텍(046120): 829 → 417 (-412명, 49.7%)
  제이엔케이글로벌(126880): 568 → 157 (-411명, 72.4%)
  에스피지(058610): 820 → 412 (-408명, 49.8%)
  인바디(041830): 812 → 407 (-405명, 49.9%)
  인터플렉스(051370): 818 → 413 (-405명, 49.5%)
  퍼스텍(010820): 804 → 402 (-402명, 50.0%)
  신일제약(012790): 804 → 402 (-402명, 50.0%)
  기신정기(092440): 621 → 219 (-402명, 64.7%)
  코오롱ENP(138490): 805 → 403 (-402명, 49.9%)
  KT나스미디어(089600): 826 → 425 (-401명, 48.5%)
  뉴파워프라즈마(144960): 791 → 390 (-401명, 50.7%)
  대한제강(084010): 801 → 401 (-400명, 49.9%)
  경인양행(012610): 869 → 470 (-399명, 45.9%)
  투비소프트(079970): 594 → 196 (-398명, 67.0%)
  대성에너지(117580): 793 → 395 (-398명, 50.2%)
  현대약품(004310): 792 → 396 (-396명, 50.0%)
  태웅로직스(124560): 787 → 393 (-394명, 50.1%)
  인지디스플레이(037330): 777 → 385 (-392명, 50.5%)
  대한뉴팜(054670): 812 → 420 (-392명, 48.3%)
  제닉(123330): 445 → 53 (-392명, 88.1%)
  비엠티(086670): 778 → 387 (-391명, 50.3%)
  대양전기공업(108380): 749 → 358 (-391명, 52.2%)
  경농(002100): 780 → 390 (-390명, 50.0%)
  신영와코루(005800): 770 → 383 (-387명, 50.3%)
  대현(016090): 775 → 389 (-386명, 49.8%)
  농업회사법인 엔에이치농우바이오(054050): 790 → 404 (-386명, 48.9%)
  파크시스템스(140860): 780 → 394 (-386명, 49.5%)
  월덱스(101160): 764 → 380 (-384명, 50.3%)
  이엠넷(123570): 668 → 285 (-383명, 57.3%)
  범양건영(002410): 861 → 479 (-382명, 44.4%)
  디아이씨(092200): 764 → 382 (-382명, 50.0%)
  모다이노칩(080420): 754 → 373 (-381명, 50.5%)
  삼아알미늄(006110): 759 → 380 (-379명, 49.9%)
  무학(033920): 778 → 399 (-379명, 48.7%)
  와이엠(007530): 748 → 371 (-377명, 50.4%)
  SNT다이내믹스(003570): 744 → 368 (-376명, 50.5%)
  동양이엔피(079960): 719 → 345 (-374명, 52.0%)
  에스엠코어(007820): 718 → 345 (-373명, 51.9%)
  조일알미늄(018470): 745 → 372 (-373명, 50.1%)
  수산세보틱스(017550): 747 → 375 (-372명, 49.8%)
  HB테크놀러지(078150): 742 → 371 (-371명, 50.0%)
  경동제약(011040): 713 → 343 (-370명, 51.9%)
  구영테크(053270): 742 → 372 (-370명, 49.9%)
  현대이지웰(090850): 738 → 369 (-369명, 50.0%)
  미래컴퍼니(049950): 738 → 370 (-368명, 49.9%)
  다이나믹디자인(145210): 724 → 358 (-366명, 50.6%)
  신신제약(002800): 728 → 364 (-364명, 50.0%)
  대화제약(067080): 601 → 237 (-364명, 60.6%)
  CJ씨푸드(011150): 364 → 1 (-363명, 99.7%)
  제노레이(122310): 813 → 450 (-363명, 44.6%)
  국도화학(007690): 719 → 357 (-362명, 50.3%)
  무림페이퍼(009200): 727 → 365 (-362명, 49.8%)
  라온시큐어(042510): 716 → 356 (-360명, 50.3%)
  윈팩(097800): 699 → 339 (-360명, 51.5%)
  삼일씨엔에스(004440): 585 → 226 (-359명, 61.4%)
  금양(001570): 722 → 364 (-358명, 49.6%)
  조이시티(067000): 717 → 359 (-358명, 49.9%)
  에이테크솔루션(071670): 713 → 355 (-358명, 50.2%)
  가비아(079940): 718 → 360 (-358명, 49.9%)
  아이티엠반도체(084850): 667 → 309 (-358명, 53.7%)
  삼일기업공사(002290): 758 → 401 (-357명, 47.1%)
  사조대림(003960): 698 → 343 (-355명, 50.9%)
  레드캡투어(038390): 708 → 353 (-355명, 50.1%)
  대주전자재료(078600): 746 → 394 (-352명, 47.2%)
  NI스틸(008260): 471 → 120 (-351명, 74.5%)
  디케이락(105740): 697 → 347 (-350명, 50.2%)
  영원무역(111770): 696 → 348 (-348명, 50.0%)
  참좋은여행(094850): 691 → 344 (-347명, 50.2%)
  오상헬스케어(036220): 687 → 342 (-345명, 50.2%)
  링네트(042500): 693 → 348 (-345명, 49.8%)
  인선ENT(060150): 553 → 209 (-344명, 62.2%)
  와이즈넛(096250): 993 → 649 (-344명, 34.6%)
  동원금속(018500): 681 → 338 (-343명, 50.4%)
  다올투자증권(030210): 676 → 333 (-343명, 50.7%)
  에스텍(069510): 650 → 307 (-343명, 52.8%)
  태광(023160): 1,135 → 795 (-340명, 30.0%)
  메디포스트(078160): 674 → 335 (-339명, 50.3%)
  조광페인트(004910): 511 → 176 (-335명, 65.6%)
  대창(012800): 660 → 325 (-335명, 50.8%)
  E1(017940): 643 → 312 (-331명, 51.5%)
  하츠(066130): 582 → 252 (-330명, 56.7%)
  유진테크(084370): 660 → 330 (-330명, 50.0%)
  카스(016920): 650 → 323 (-327명, 50.3%)
  한올바이오파마(009420): 650 → 324 (-326명, 50.2%)
  한국철강(104700): 652 → 326 (-326명, 50.0%)
  휴니드테크놀러지스(005870): 654 → 329 (-325명, 49.7%)
  이연제약(102460): 644 → 319 (-325명, 50.5%)
  대신정보통신(020180): 330 → 7 (-323명, 97.9%)
  ISC(095340): 681 → 358 (-323명, 47.4%)
  에이텍(045660): 726 → 404 (-322명, 44.4%)
  승일(049830): 641 → 319 (-322명, 50.2%)
  제이브이엠(054950): 645 → 323 (-322명, 49.9%)
  파워로직스(047310): 630 → 309 (-321명, 51.0%)
  YBM넷(057030): 684 → 363 (-321명, 46.9%)
  대한제당(001790): 608 → 288 (-320명, 52.6%)
  아모그린텍(125210): 428 → 108 (-320명, 74.8%)
  삼아제약(009300): 631 → 312 (-319명, 50.6%)
  바텍(043150): 628 → 311 (-317명, 50.5%)
  신성델타테크(065350): 629 → 312 (-317명, 50.4%)
  성광벤드(014620): 632 → 316 (-316명, 50.0%)
  HL홀딩스(060980): 633 → 318 (-315명, 49.8%)
  남화토건(091590): 638 → 323 (-315명, 49.4%)
  SIMPAC(009160): 627 → 313 (-314명, 50.1%)
  산일전기(062040): 633 → 319 (-314명, 49.6%)
  에스앤에스텍(101490): 642 → 328 (-314명, 48.9%)
  알서포트(131370): 627 → 313 (-314명, 50.1%)
  삼목에스폼(018310): 619 → 306 (-313명, 50.6%)
  메타바이오메드(059210): 624 → 312 (-312명, 50.0%)
  웰크론한텍(076080): 874 → 562 (-312명, 35.7%)
  퍼시스(016800): 610 → 299 (-311명, 51.0%)
  디지털대성(068930): 641 → 330 (-311명, 48.5%)
  비씨엔씨(146320): 617 → 306 (-311명, 50.4%)
  코스맥스비티아이(044820): 615 → 305 (-310명, 50.4%)
  노브랜드(145170): 570 → 260 (-310명, 54.4%)
  이수화학(005950): 615 → 306 (-309명, 50.2%)
  신도리코(029530): 600 → 292 (-308명, 51.3%)
  오리콤(010470): 612 → 306 (-306명, 50.0%)
  아진전자부품(009320): 610 → 305 (-305명, 50.0%)
  한중엔시에스(107640): 617 → 312 (-305명, 49.4%)
  크리스에프앤씨(110790): 627 → 322 (-305명, 48.6%)
  대유에이텍(002880): 609 → 305 (-304명, 49.9%)
  유성기업(002920): 606 → 303 (-303명, 50.0%)
  새론오토모티브(075180): 613 → 310 (-303명, 49.4%)
  엠케이전자(033160): 606 → 306 (-300명, 49.5%)
  명문제약(017180): 596 → 298 (-298명, 50.0%)
  키다리스튜디오(020120): 595 → 297 (-298명, 50.1%)
  코나아이(052400): 587 → 289 (-298명, 50.8%)
  대성하이텍(129920): 588 → 292 (-296명, 50.3%)
  나이스디앤비(130580): 584 → 290 (-294명, 50.3%)
  세진중공업(075580): 630 → 337 (-293명, 46.5%)
  삼정펄프(009770): 608 → 316 (-292명, 48.0%)
  현대코퍼레이션(011760): 564 → 272 (-292명, 51.8%)
  한국전자홀딩스(006200): 514 → 223 (-291명, 56.6%)
  삼원강재(023000): 580 → 289 (-291명, 50.2%)
  아세아텍(050860): 559 → 268 (-291명, 52.1%)
  NE능률(053290): 570 → 279 (-291명, 51.1%)
  코리아에프티(123410): 580 → 289 (-291명, 50.2%)
  쏠리드(050890): 543 → 253 (-290명, 53.4%)
  나노신소재(121600): 581 → 291 (-290명, 49.9%)
  천일고속(000650): 577 → 289 (-288명, 49.9%)
  동아화성(041930): 568 → 280 (-288명, 50.7%)
  풍산(103140): 538 → 251 (-287명, 53.3%)
  삼영전자공업(005680): 559 → 274 (-285명, 51.0%)
  한국파마(032300): 570 → 285 (-285명, 50.0%)
  HD현대마린엔진(071970): 575 → 290 (-285명, 49.6%)
  부국증권(001270): 570 → 286 (-284명, 49.8%)
  피제이전자(006140): 563 → 279 (-284명, 50.4%)
  넥스틸(092790): 565 → 281 (-284명, 50.3%)
  GS글로벌(001250): 573 → 290 (-283명, 49.4%)
  한국캐피탈(023760): 845 → 562 (-283명, 33.5%)
  나이스정보통신(036800): 567 → 284 (-283명, 49.9%)
  국제약품(002720): 388 → 106 (-282명, 72.7%)
  프로텍(053610): 564 → 282 (-282명, 50.0%)
  오이솔루션(138080): 564 → 282 (-282명, 50.0%)
  유진기업(023410): 613 → 332 (-281명, 45.8%)
  코텍(052330): 573 → 292 (-281명, 49.0%)
  삼보판지(023600): 561 → 281 (-280명, 49.9%)
  한국정보통신(025770): 560 → 280 (-280명, 50.0%)
  한스바이오메드(042520): 562 → 282 (-280명, 49.8%)
  디아이(003160): 448 → 169 (-279명, 62.3%)
  이월드(084680): 710 → 431 (-279명, 39.3%)
  효성(004800): 560 → 282 (-278명, 49.6%)
  체리부로(066360): 569 → 291 (-278명, 48.9%)
  현우산업(092300): 553 → 276 (-277명, 50.1%)
  인텍플러스(064290): 548 → 272 (-276명, 50.4%)
  탑엔지니어링(065130): 566 → 290 (-276명, 48.8%)
  덕신이피씨(090410): 420 → 144 (-276명, 65.7%)
  제이스텍(090470): 553 → 277 (-276명, 49.9%)
  혜인(003010): 464 → 190 (-274명, 59.1%)
  롯데지주(004990): 548 → 274 (-274명, 50.0%)
  씨티씨바이오(060590): 545 → 272 (-273명, 50.1%)
  가온그룹(078890): 547 → 274 (-273명, 49.9%)
  우양에이치씨(101970): 559 → 286 (-273명, 48.8%)
  한솔로지스틱스(009180): 922 → 650 (-272명, 29.5%)
  동서(026960): 544 → 272 (-272명, 50.0%)
  오스템(031510): 543 → 271 (-272명, 50.1%)
  TPC메카트로닉스(048770): 543 → 271 (-272명, 50.1%)
  SK(034730): 530 → 259 (-271명, 51.1%)
  비보존제약(082800): 631 → 360 (-271명, 42.9%)
  팅크웨어(084730): 542 → 272 (-270명, 49.8%)
  태림포장(011280): 546 → 277 (-269명, 49.3%)
  인터엠(017250): 548 → 279 (-269명, 49.1%)
  한국큐빅(021650): 359 → 90 (-269명, 74.9%)
  국순당(043650): 383 → 114 (-269명, 70.2%)
  덕산하이메탈(077360): 538 → 270 (-268명, 49.8%)
  파세코(037070): 535 → 268 (-267명, 49.9%)
  아이씨디(040910): 533 → 267 (-266명, 49.9%)
  오픈베이스(049480): 774 → 508 (-266명, 34.4%)
  고려아연(010130): 519 → 256 (-263명, 50.7%)
  신화인터텍(056700): 531 → 268 (-263명, 49.5%)
  에이스테크놀로지(088800): 284 → 21 (-263명, 92.6%)
  웹케시(053580): 926 → 664 (-262명, 28.3%)
  다날(064260): 521 → 261 (-260명, 49.9%)
  아이텍(119830): 520 → 260 (-260명, 50.0%)
  조아제약(034940): 516 → 257 (-259명, 50.2%)
  아시아경제(127710): 518 → 259 (-259명, 50.0%)
  휴비츠(065510): 517 → 259 (-258명, 49.9%)
  한국토지신탁(034830): 506 → 250 (-256명, 50.6%)
  대원미디어(048910): 508 → 252 (-256명, 50.4%)
  TBH글로벌(084870): 547 → 291 (-256명, 46.8%)
  디엔에프(092070): 512 → 256 (-256명, 50.0%)
  팜젠사이언스(004720): 500 → 247 (-253명, 50.6%)
  SNT에너지(100840): 511 → 258 (-253명, 49.5%)
  서진오토모티브(122690): 516 → 263 (-253명, 49.0%)
  선광(003100): 636 → 384 (-252명, 39.6%)
  유라테크(048430): 504 → 252 (-252명, 50.0%)
  인피니트헬스케어(071200): 504 → 252 (-252명, 50.0%)
  아이패밀리에스씨(114840): 503 → 252 (-251명, 49.9%)
  화신정공(126640): 402 → 151 (-251명, 62.4%)
  코스모화학(005420): 289 → 39 (-250명, 86.5%)
  와이지-원(019210): 502 → 252 (-250명, 49.8%)
  태양(053620): 492 → 243 (-249명, 50.6%)
  한전산업개발(130660): 1,316 → 1,067 (-249명, 18.9%)
  쎄크(081180): 495 → 247 (-248명, 50.1%)
  에코앤드림(101360): 484 → 237 (-247명, 51.0%)
  유유제약(000220): 503 → 257 (-246명, 48.9%)
  케이씨(029460): 503 → 257 (-246명, 48.9%)
  CMG제약(058820): 499 → 254 (-245명, 49.1%)
  펩트론(087010): 383 → 138 (-245명, 64.0%)
  이엠코리아(095190): 491 → 247 (-244명, 49.7%)
  부산주공(005030): 488 → 245 (-243명, 49.8%)
  이구산업(025820): 479 → 237 (-242명, 50.5%)
  티사이언티픽(057680): 696 → 454 (-242명, 34.8%)
  유라클(088340): 711 → 469 (-242명, 34.0%)
  위닉스(044340): 412 → 171 (-241명, 58.5%)
  로체시스템즈(071280): 485 → 244 (-241명, 49.7%)
  세경하이테크(148150): 477 → 237 (-240명, 50.3%)
  동방아그로(007590): 478 → 239 (-239명, 50.0%)
  리드코프(012700): 480 → 241 (-239명, 49.8%)
  고려제약(014570): 478 → 239 (-239명, 50.0%)
  한국경제TV(039340): 478 → 239 (-239명, 50.0%)
  한국석유공업(004090): 502 → 264 (-238명, 47.4%)
  대한광통신(010170): 484 → 246 (-238명, 49.2%)
  동남합성(023450): 427 → 189 (-238명, 55.7%)
  LS마린솔루션(060370): 332 → 94 (-238명, 71.7%)
  바이오톡스텍(086040): 473 → 235 (-238명, 50.3%)
  BGF에코머티리얼즈(126600): 518 → 280 (-238명, 45.9%)
  영보화학(014440): 471 → 234 (-237명, 50.3%)
  화천기공(000850): 449 → 213 (-236명, 52.6%)
  경남제약(053950): 364 → 128 (-236명, 64.8%)
  케이엠(083550): 465 → 229 (-236명, 50.8%)
  디아이티(110990): 471 → 235 (-236명, 50.1%)
  유니켐(011330): 479 → 244 (-235명, 49.1%)
  빅텍(065450): 469 → 235 (-234명, 49.9%)
  일진다이아몬드(081000): 454 → 220 (-234명, 51.5%)
  서울식품공업(004410): 465 → 232 (-233명, 50.1%)
  대동기어(008830): 467 → 234 (-233명, 49.9%)
  TJ미디어(032540): 461 → 228 (-233명, 50.5%)
  아미코젠(092040): 499 → 266 (-233명, 46.7%)
  한국정밀기계(101680): 476 → 243 (-233명, 48.9%)
  KT지니뮤직(043610): 462 → 231 (-231명, 50.0%)
  인성정보(033230): 462 → 232 (-230명, 49.8%)
  미원화학(134380): 465 → 235 (-230명, 49.5%)
  한세엠케이(069640): 458 → 229 (-229명, 50.0%)
  엠게임(058630): 459 → 231 (-228명, 49.7%)
  상상인증권(001290): 454 → 227 (-227명, 50.0%)
  광명전기(017040): 434 → 208 (-226명, 52.1%)
  KG이니시스(035600): 453 → 227 (-226명, 49.9%)
  드림어스컴퍼니(060570): 452 → 226 (-226명, 50.0%)
  유니퀘스트(077500): 452 → 226 (-226명, 50.0%)
  풍강(093380): 452 → 226 (-226명, 50.0%)
  현대에이치티(039010): 454 → 229 (-225명, 49.6%)
  다우데이타(032190): 448 → 224 (-224명, 50.0%)
  알에프텍(061040): 584 → 360 (-224명, 38.4%)
  유엔젤(072130): 452 → 228 (-224명, 49.6%)
  대양금속(009190): 435 → 212 (-223명, 51.3%)
  하이스틸(071090): 439 → 216 (-223명, 50.8%)
  에코캡(128540): 410 → 187 (-223명, 54.4%)
  TCC스틸(002710): 445 → 223 (-222명, 49.9%)
  에넥스(011090): 423 → 202 (-221명, 52.2%)
  양지사(030960): 436 → 215 (-221명, 50.7%)
  테라젠이텍스(066700): 442 → 221 (-221명, 50.0%)
  이엔에프테크놀로지(102710): 434 → 213 (-221명, 50.9%)
  티씨머티리얼즈(125020): 328 → 107 (-221명, 67.4%)
  한창제지(009460): 438 → 219 (-219명, 50.0%)
  진양제약(007370): 316 → 98 (-218명, 69.0%)
  네오티스(085910): 436 → 218 (-218명, 50.0%)
  엠투엔(033310): 230 → 13 (-217명, 94.3%)
  잉크테크(049550): 434 → 217 (-217명, 50.0%)
  경방(000050): 414 → 199 (-215명, 51.9%)
  삼부토건(001470): 822 → 607 (-215명, 26.2%)
  서연탑메탈(019770): 428 → 213 (-215명, 50.2%)
  코세스(089890): 429 → 214 (-215명, 50.1%)
  한텍(098070): 366 → 151 (-215명, 58.7%)
  KB오토시스(024120): 436 → 222 (-214명, 49.1%)
  이스트소프트(047560): 440 → 226 (-214명, 48.6%)
  로보스타(090360): 428 → 214 (-214명, 50.0%)
  어보브반도체(102120): 434 → 220 (-214명, 49.3%)
  WISCOM(024070): 437 → 225 (-212명, 48.5%)
  삼성출판사(068290): 447 → 235 (-212명, 47.4%)
  엔텔스(069410): 636 → 425 (-211명, 33.2%)
  에이블씨엔씨(078520): 420 → 209 (-211명, 50.2%)
  모나리자(012690): 421 → 211 (-210명, 49.9%)
  한솔인티큐브(070590): 422 → 212 (-210명, 49.8%)
  한라IMS(092460): 429 → 219 (-210명, 49.0%)
  세동(053060): 414 → 205 (-209명, 50.5%)
  그린케미칼(083420): 385 → 176 (-209명, 54.3%)
  이크레더블(092130): 421 → 212 (-209명, 49.6%)
  리더스코스메틱(016100): 415 → 207 (-208명, 50.1%)
  디씨엠(024090): 599 → 391 (-208명, 34.7%)
  이씨에스텔레콤(067010): 421 → 213 (-208명, 49.4%)
  대성파인텍(104040): 417 → 210 (-207명, 49.6%)
  두산(000150): 407 → 201 (-206명, 50.6%)
  비비안(002070): 425 → 219 (-206명, 48.5%)
  삼화왕관(004450): 412 → 206 (-206명, 50.0%)
  진성티이씨(036890): 405 → 199 (-206명, 50.9%)
  상상인(038540): 407 → 202 (-205명, 50.4%)
  CNT85(056730): 418 → 213 (-205명, 49.0%)
  아이티센글로벌(124500): 409 → 204 (-205명, 50.1%)
  세원정공(021820): 399 → 195 (-204명, 51.1%)
  인천도시가스(034590): 428 → 224 (-204명, 47.7%)
  KH바텍(060720): 322 → 118 (-204명, 63.4%)
  일성아이에스(003120): 396 → 193 (-203명, 51.3%)
  위메이드플레이(123420): 409 → 206 (-203명, 49.6%)
  삼양케이씨아이(036670): 304 → 102 (-202명, 66.4%)
  탑코미디어(134580): 404 → 202 (-202명, 50.0%)
  모나미(005360): 396 → 195 (-201명, 50.8%)
  대한약품공업(023910): 405 → 204 (-201명, 49.6%)
  비나텍(126340): 400 → 199 (-201명, 50.2%)
  위세아이텍(065370): 404 → 204 (-200명, 49.5%)
  삼영이엔씨(065570): 405 → 205 (-200명, 49.4%)
  전진건설로봇(079900): 399 → 199 (-200명, 50.1%)
  KG케미칼(001390): 398 → 199 (-199명, 50.0%)
  LG(003550): 399 → 200 (-199명, 49.9%)
  중앙백신연구소(072020): 398 → 199 (-199명, 50.0%)
  태광산업(003240): 397 → 199 (-198명, 49.9%)
  뉴인텍(012340): 397 → 199 (-198명, 49.9%)
  코디(080530): 394 → 196 (-198명, 50.3%)
  SJM(123700): 390 → 192 (-198명, 50.8%)
  제이에스티나(026040): 397 → 200 (-197명, 49.6%)
  푸드웰(005670): 394 → 198 (-196명, 49.7%)
  나라엠앤디(051490): 389 → 194 (-195명, 50.1%)
  피엠티(147760): 386 → 191 (-195명, 50.5%)
  SB성보(003080): 389 → 195 (-194명, 49.9%)
  영흥(012160): 569 → 375 (-194명, 34.1%)
  제룡전기(033100): 389 → 195 (-194명, 49.9%)
  코다코(046070): 377 → 183 (-194명, 51.5%)
  엘엠에스(073110): 395 → 201 (-194명, 49.1%)
  젬백스&카엘(082270): 395 → 201 (-194명, 49.1%)
  KC코트렐(119650): 382 → 188 (-194명, 50.8%)
  옵투스제약(131030): 388 → 194 (-194명, 50.0%)
  한농화성(011500): 382 → 189 (-193명, 50.5%)
  에스씨디(042110): 385 → 192 (-193명, 50.1%)
  삼양사(145990): 406 → 213 (-193명, 47.5%)
  소노스퀘어(007720): 384 → 192 (-192명, 50.0%)
  에이치엔에스하이텍(044990): 397 → 206 (-191명, 48.1%)
  신한금융지주회사(055550): 382 → 191 (-191명, 50.0%)
  동운아나텍(094170): 382 → 191 (-191명, 50.0%)
  에이프로젠(007460): 384 → 194 (-190명, 49.5%)
  오상자이엘(053980): 394 → 204 (-190명, 48.2%)
  이수앱지스(086890): 381 → 191 (-190명, 49.9%)
  아난티(025980): 376 → 187 (-189명, 50.3%)
  미코(059090): 393 → 204 (-189명, 48.1%)
  디이엔티(079810): 378 → 189 (-189명, 50.0%)
  서울바이오시스(092190): 384 → 195 (-189명, 49.2%)
  예스티(122640): 378 → 189 (-189명, 50.0%)
  피에스텍(002230): 373 → 185 (-188명, 50.4%)
  대한해운(005880): 285 → 97 (-188명, 66.0%)
  유니테스트(086390): 401 → 213 (-188명, 46.9%)
  에코프로(086520): 548 → 360 (-188명, 34.3%)
  유아이엘(049520): 325 → 138 (-187명, 57.5%)
  제일테크노스(038010): 268 → 82 (-186명, 69.4%)
  상신이디피(091580): 367 → 181 (-186명, 50.7%)
  서원인텍(093920): 374 → 188 (-186명, 49.7%)
  인포뱅크(039290): 372 → 187 (-185명, 49.7%)
  HLB제약(047920): 313 → 128 (-185명, 59.1%)
  웰크론(065950): 403 → 218 (-185명, 45.9%)
  DKME(015590): 378 → 194 (-184명, 48.7%)
  네오팜(092730): 484 → 300 (-184명, 38.0%)
  마이크로컨텍솔루션(098120): 372 → 188 (-184명, 49.5%)
  씨큐브(101240): 372 → 188 (-184명, 49.5%)
  광주신세계(037710): 376 → 193 (-183명, 48.7%)
  에프엔에스테크(083500): 367 → 184 (-183명, 49.9%)
  유비온(084440): 369 → 186 (-183명, 49.6%)
  세운메디칼(100700): 367 → 184 (-183명, 49.9%)
  에쓰씨엔지니어링(023960): 631 → 449 (-182명, 28.8%)
  와이씨켐(112290): 384 → 202 (-182명, 47.4%)
  DMS(068790): 349 → 168 (-181명, 51.9%)
  엑사이엔씨(054940): 425 → 245 (-180명, 42.4%)
  시디즈(134790): 352 → 172 (-180명, 51.1%)
  현대바이오랜드(052260): 316 → 137 (-179명, 56.6%)
  한국알콜산업(017890): 355 → 177 (-178명, 50.1%)
  한국기업평가(034950): 356 → 178 (-178명, 50.0%)
  토비스(051360): 356 → 178 (-178명, 50.0%)
  JW신약(067290): 356 → 179 (-177명, 49.7%)
  셀바스AI(108860): 520 → 343 (-177명, 34.0%)
  호전실업(111110): 353 → 176 (-177명, 50.1%)
  서울평가정보(036120): 356 → 180 (-176명, 49.4%)
  메디아나(041920): 313 → 137 (-176명, 56.2%)
  코아스(071950): 352 → 176 (-176명, 50.0%)
  코렌텍(104540): 288 → 112 (-176명, 61.1%)
  오로라월드(039830): 334 → 159 (-175명, 52.4%)
  HLB생명과학(067630): 355 → 180 (-175명, 49.3%)
  바이오플러스(099430): 306 → 131 (-175명, 57.2%)
  티피씨(130740): 353 → 178 (-175명, 49.6%)
  브리지텍(064480): 525 → 351 (-174명, 33.1%)
  케이아이엔엑스(093320): 378 → 204 (-174명, 46.0%)
  LS네트웍스(000680): 346 → 173 (-173명, 50.0%)
  기가레인(049080): 345 → 173 (-172명, 49.9%)
  오킨스전자(080580): 362 → 190 (-172명, 47.5%)
  나래나노텍(137080): 339 → 167 (-172명, 50.7%)
  코리아나화장품(027050): 746 → 575 (-171명, 22.9%)
  액토즈소프트(052790): 343 → 172 (-171명, 49.9%)
  우수AMS(066590): 340 → 169 (-171명, 50.3%)
  텔코웨어(078000): 342 → 171 (-171명, 50.0%)
  우리넷(115440): 420 → 249 (-171명, 40.7%)
  에이스침대(003800): 191 → 21 (-170명, 89.0%)
  정원엔시스(045510): 340 → 170 (-170명, 50.0%)
  코위버(056360): 339 → 169 (-170명, 50.1%)
  리가켐 바이오사이언스(141080): 341 → 171 (-170명, 49.9%)
  에이프로젠바이오로직스(003060): 235 → 66 (-169명, 71.9%)
  코미팜(041960): 338 → 169 (-169명, 50.0%)
  케이엘넷(039420): 336 → 168 (-168명, 50.0%)
  우진(105840): 335 → 167 (-168명, 50.1%)
  알루코(001780): 333 → 166 (-167명, 50.2%)
  에스에이티(060540): 338 → 171 (-167명, 49.4%)
  NPC(004250): 360 → 194 (-166명, 46.1%)
  폴라리스오피스(041020): 333 → 167 (-166명, 49.8%)
  일신석재(007110): 236 → 71 (-165명, 69.9%)
  PN풍년(024940): 341 → 176 (-165명, 48.4%)
  삼영엠텍(054540): 333 → 168 (-165명, 49.5%)
  DSR제강(069730): 325 → 160 (-165명, 50.8%)
  알에스오토메이션(140670): 324 → 160 (-164명, 50.6%)
  에쎈테크(043340): 326 → 163 (-163명, 50.0%)
  엠에스오토텍(123040): 226 → 63 (-163명, 72.1%)
  메가엠디(133750): 314 → 151 (-163명, 51.9%)
  제이티(089790): 324 → 162 (-162명, 50.0%)
  PKC(001340): 324 → 163 (-161명, 49.7%)
  명신산업(009900): 318 → 157 (-161명, 50.6%)
  코콤(015710): 326 → 165 (-161명, 49.4%)
  디지틀조선일보(033130): 319 → 158 (-161명, 50.5%)
